enrichment_id,ku_id,field,value,wikidata_qid,candidate_source_ids,candidate_revisions,candidate_accessed_dates,candidate_urls,pointer_status,evidence_marker
enr-05141,units/places/capuchin-church-rome,对象类型,教堂,Q546141,src-3fea0de11c8888d4;src-c22890e03e603361,2537551395;2537551395,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q546141;https://www.wikidata.org/wiki/Q546141,candidate_sources_ambiguous,Wikidata P31；有参考
enr-05142,units/places/capuchin-church-rome,国家／历史政治归属,意大利,Q546141,src-3fea0de11c8888d4;src-c22890e03e603361,2537551395;2537551395,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q546141;https://www.wikidata.org/wiki/Q546141,candidate_sources_ambiguous,Wikidata P17；未列参考
enr-05143,units/places/capuchin-church-rome,行政位置,罗马,Q546141,src-3fea0de11c8888d4;src-c22890e03e603361,2537551395;2537551395,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q546141;https://www.wikidata.org/wiki/Q546141,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-05144,units/places/capuchin-church-rome,成立／建造时间,1631,Q546141,src-3fea0de11c8888d4;src-c22890e03e603361,2537551395;2537551395,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q546141;https://www.wikidata.org/wiki/Q546141,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05161,units/places/chiesa-de-servi-bologna,对象类型,乙级宗座圣殿；历史建筑；教堂,Q1021897,src-0e10ac1ce14e392c;src-6532453f32e6927d,2536162206;2536162206,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1021897;https://www.wikidata.org/wiki/Q1021897,candidate_sources_ambiguous,Wikidata P31；有参考；未列参考
enr-05162,units/places/chiesa-de-servi-bologna,国家／历史政治归属,意大利,Q1021897,src-0e10ac1ce14e392c;src-6532453f32e6927d,2536162206;2536162206,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1021897;https://www.wikidata.org/wiki/Q1021897,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05163,units/places/chiesa-de-servi-bologna,行政位置,博洛尼亞,Q1021897,src-0e10ac1ce14e392c;src-6532453f32e6927d,2536162206;2536162206,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1021897;https://www.wikidata.org/wiki/Q1021897,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05164,units/places/chiesa-de-servi-bologna,成立／建造时间,1345-11-01；1350-01-01,Q1021897,src-0e10ac1ce14e392c;src-6532453f32e6927d,2536162206;2536162206,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1021897;https://www.wikidata.org/wiki/Q1021897,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05165,units/places/chiesa-nuova,对象类型,教堂,Q2031901,src-52c500fcc02ee663;src-7633e8b3d8ed4bc6,2507301391;2507301391,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q2031901;https://www.wikidata.org/wiki/Q2031901,candidate_sources_ambiguous,Wikidata P31；有参考
enr-05166,units/places/chiesa-nuova,国家／历史政治归属,意大利,Q2031901,src-52c500fcc02ee663;src-7633e8b3d8ed4bc6,2507301391;2507301391,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q2031901;https://www.wikidata.org/wiki/Q2031901,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05167,units/places/chiesa-nuova,行政位置,罗马,Q2031901,src-52c500fcc02ee663;src-7633e8b3d8ed4bc6,2507301391;2507301391,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q2031901;https://www.wikidata.org/wiki/Q2031901,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05168,units/places/chiesa-nuova,成立／建造时间,1575,Q2031901,src-52c500fcc02ee663;src-7633e8b3d8ed4bc6,2507301391;2507301391,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q2031901;https://www.wikidata.org/wiki/Q2031901,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05288,units/places/genoa,对象类型,意大利市镇；大城市；港湾城市,Q1449,src-27a9df0b81ade4ee;src-7a3fa990f00ec26a,2540418635;2540418635,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1449;https://www.wikidata.org/wiki/Q1449,candidate_sources_ambiguous,Wikidata P31；有参考；未列参考
enr-05289,units/places/genoa,国家／历史政治归属,意大利,Q1449,src-27a9df0b81ade4ee;src-7a3fa990f00ec26a,2540418635;2540418635,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1449;https://www.wikidata.org/wiki/Q1449,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05290,units/places/genoa,行政位置,熱那亞廣域市,Q1449,src-27a9df0b81ade4ee;src-7a3fa990f00ec26a,2540418635;2540418635,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1449;https://www.wikidata.org/wiki/Q1449,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05291,units/places/gesu-rome,对象类型,Jesuit church；天主教教堂建筑；教堂,Q719794,src-86f9923ecf10d343;src-e338debfefbd0ec3,2529570842;2529570842,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q719794;https://www.wikidata.org/wiki/Q719794,candidate_sources_ambiguous,Wikidata P31；有参考；未列参考
enr-05292,units/places/gesu-rome,国家／历史政治归属,意大利,Q719794,src-86f9923ecf10d343;src-e338debfefbd0ec3,2529570842;2529570842,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q719794;https://www.wikidata.org/wiki/Q719794,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05293,units/places/gesu-rome,行政位置,罗马,Q719794,src-86f9923ecf10d343;src-e338debfefbd0ec3,2529570842;2529570842,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q719794;https://www.wikidata.org/wiki/Q719794,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05294,units/places/gesu-rome,成立／建造时间,1568,Q719794,src-86f9923ecf10d343;src-e338debfefbd0ec3,2529570842;2529570842,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q719794;https://www.wikidata.org/wiki/Q719794,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05297,units/places/gubbio,对象类型,意大利市镇,Q20458,src-2459bc820f202f38;src-3f9b2c5f8121ad0c,2527328243;2527328243,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q20458;https://www.wikidata.org/wiki/Q20458,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05298,units/places/gubbio,国家／历史政治归属,意大利,Q20458,src-2459bc820f202f38;src-3f9b2c5f8121ad0c,2527328243;2527328243,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q20458;https://www.wikidata.org/wiki/Q20458,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05299,units/places/gubbio,行政位置,佩魯賈省,Q20458,src-2459bc820f202f38;src-3f9b2c5f8121ad0c,2527328243;2527328243,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q20458;https://www.wikidata.org/wiki/Q20458,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05355,units/places/london,对象类型,大都市；国际金融中心；城市；全球城市；巨型都市；最大城市；首都；政治领土实体,Q84,src-20e56f977424bea3;src-d5649f8492f9d964,2539604940;2539604940,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q84;https://www.wikidata.org/wiki/Q84,candidate_sources_ambiguous,Wikidata P31；有参考；未列参考
enr-05356,units/places/london,国家／历史政治归属,英国,Q84,src-20e56f977424bea3;src-d5649f8492f9d964,2539604940;2539604940,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q84;https://www.wikidata.org/wiki/Q84,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05357,units/places/london,行政位置,大伦敦,Q84,src-20e56f977424bea3;src-d5649f8492f9d964,2539604940;2539604940,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q84;https://www.wikidata.org/wiki/Q84,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-05358,units/places/london,成立／建造时间,0047,Q84,src-20e56f977424bea3;src-d5649f8492f9d964,2539604940;2539604940,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q84;https://www.wikidata.org/wiki/Q84,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05413,units/places/naples-cathedral,对象类型,天主教主教座堂,Q256486,src-6fe0dde065b7886c;src-f892bd648bbe13ce,2539061103;2539061103,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q256486;https://www.wikidata.org/wiki/Q256486,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05414,units/places/naples-cathedral,国家／历史政治归属,意大利,Q256486,src-6fe0dde065b7886c;src-f892bd648bbe13ce,2539061103;2539061103,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q256486;https://www.wikidata.org/wiki/Q256486,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05415,units/places/naples-cathedral,行政位置,那不勒斯,Q256486,src-6fe0dde065b7886c;src-f892bd648bbe13ce,2539061103;2539061103,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q256486;https://www.wikidata.org/wiki/Q256486,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05416,units/places/naples-cathedral,成立／建造时间,1272,Q256486,src-6fe0dde065b7886c;src-f892bd648bbe13ce,2539061103;2539061103,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q256486;https://www.wikidata.org/wiki/Q256486,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05487,units/places/palazzo-barberini,对象类型,意式宫殿；城市宮殿；博物馆建筑,Q1136614,src-08486636b696ae42;src-ae9ccc8a0e8d63c8,2539202298;2539202298,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1136614;https://www.wikidata.org/wiki/Q1136614,candidate_sources_ambiguous,Wikidata P31；有参考；未列参考
enr-05488,units/places/palazzo-barberini,国家／历史政治归属,意大利,Q1136614,src-08486636b696ae42;src-ae9ccc8a0e8d63c8,2539202298;2539202298,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1136614;https://www.wikidata.org/wiki/Q1136614,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05489,units/places/palazzo-barberini,行政位置,罗马,Q1136614,src-08486636b696ae42;src-ae9ccc8a0e8d63c8,2539202298;2539202298,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1136614;https://www.wikidata.org/wiki/Q1136614,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05490,units/places/palazzo-barberini,成立／建造时间,1627,Q1136614,src-08486636b696ae42;src-ae9ccc8a0e8d63c8,2539202298;2539202298,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1136614;https://www.wikidata.org/wiki/Q1136614,candidate_sources_ambiguous,Wikidata P571；未列参考
enr-05518,units/places/palazzo-doria-pamfili,对象类型,宮殿,Q385387,src-64214fba6336a068;src-937b67216e0c1148,2539223932;2539223932,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q385387;https://www.wikidata.org/wiki/Q385387,candidate_sources_ambiguous,Wikidata P31；有参考
enr-05519,units/places/palazzo-doria-pamfili,国家／历史政治归属,意大利,Q385387,src-64214fba6336a068;src-937b67216e0c1148,2539223932;2539223932,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q385387;https://www.wikidata.org/wiki/Q385387,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05520,units/places/palazzo-doria-pamfili,行政位置,罗马,Q385387,src-64214fba6336a068;src-937b67216e0c1148,2539223932;2539223932,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q385387;https://www.wikidata.org/wiki/Q385387,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05578,units/places/piacenza,对象类型,意大利市镇；城市；大城市,Q13329,src-2e0cecf2a255cc5f;src-ed03df2712a67e34,2527337367;2527337367,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q13329;https://www.wikidata.org/wiki/Q13329,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05579,units/places/piacenza,国家／历史政治归属,意大利,Q13329,src-2e0cecf2a255cc5f;src-ed03df2712a67e34,2527337367;2527337367,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q13329;https://www.wikidata.org/wiki/Q13329,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05580,units/places/piacenza,行政位置,皮亚琴察省,Q13329,src-2e0cecf2a255cc5f;src-ed03df2712a67e34,2527337367;2527337367,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q13329;https://www.wikidata.org/wiki/Q13329,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05581,units/places/piazza-di-spagna,对象类型,廣場,Q15124814,src-742657d8e711f928;src-e48c345e1232bbdb,2513543955;2513543955,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q15124814;https://www.wikidata.org/wiki/Q15124814,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05582,units/places/piazza-di-spagna,国家／历史政治归属,意大利,Q15124814,src-742657d8e711f928;src-e48c345e1232bbdb,2513543955;2513543955,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q15124814;https://www.wikidata.org/wiki/Q15124814,candidate_sources_ambiguous,Wikidata P17；未列参考
enr-05583,units/places/piazza-di-spagna,行政位置,罗马,Q15124814,src-742657d8e711f928;src-e48c345e1232bbdb,2513543955;2513543955,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q15124814;https://www.wikidata.org/wiki/Q15124814,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-05584,units/places/piazza-di-spagna,成立／建造时间,1726,Q15124814,src-742657d8e711f928;src-e48c345e1232bbdb,2513543955;2513543955,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q15124814;https://www.wikidata.org/wiki/Q15124814,candidate_sources_ambiguous,Wikidata P571；未列参考
enr-05585,units/places/piazza-navona,对象类型,廣場,Q463400,src-0caee0b8769d740a;src-4de4d35bca83b6ea,2517846076;2517846076,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q463400;https://www.wikidata.org/wiki/Q463400,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05586,units/places/piazza-navona,国家／历史政治归属,意大利,Q463400,src-0caee0b8769d740a;src-4de4d35bca83b6ea,2517846076;2517846076,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q463400;https://www.wikidata.org/wiki/Q463400,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05587,units/places/piazza-navona,行政位置,罗马,Q463400,src-0caee0b8769d740a;src-4de4d35bca83b6ea,2517846076;2517846076,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q463400;https://www.wikidata.org/wiki/Q463400,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-05730,units/places/sant-agnese-piazza-navona,对象类型,教堂,Q1192577,src-4834cb15bd230e4a;src-4c353d08f08774c2,2519963951;2519963951,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1192577;https://www.wikidata.org/wiki/Q1192577,candidate_sources_ambiguous,Wikidata P31；有参考
enr-05731,units/places/sant-agnese-piazza-navona,国家／历史政治归属,意大利,Q1192577,src-4834cb15bd230e4a;src-4c353d08f08774c2,2519963951;2519963951,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1192577;https://www.wikidata.org/wiki/Q1192577,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05732,units/places/sant-agnese-piazza-navona,行政位置,罗马,Q1192577,src-4834cb15bd230e4a;src-4c353d08f08774c2,2519963951;2519963951,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1192577;https://www.wikidata.org/wiki/Q1192577,candidate_sources_ambiguous,Wikidata P131；有参考
enr-05733,units/places/sant-agnese-piazza-navona,成立／建造时间,1650,Q1192577,src-4834cb15bd230e4a;src-4c353d08f08774c2,2519963951;2519963951,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1192577;https://www.wikidata.org/wiki/Q1192577,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05749,units/places/sant-antonino-piacenza,对象类型,乙级宗座圣殿；博物馆建筑,Q1670729,src-4834de9b041ed848;src-9b600060c64d679f,2488491810;2488491810,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1670729;https://www.wikidata.org/wiki/Q1670729,candidate_sources_ambiguous,Wikidata P31；有参考；未列参考
enr-05750,units/places/sant-antonino-piacenza,国家／历史政治归属,意大利,Q1670729,src-4834de9b041ed848;src-9b600060c64d679f,2488491810;2488491810,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1670729;https://www.wikidata.org/wiki/Q1670729,candidate_sources_ambiguous,Wikidata P17；未列参考
enr-05751,units/places/sant-antonino-piacenza,行政位置,皮亚琴察,Q1670729,src-4834de9b041ed848;src-9b600060c64d679f,2488491810;2488491810,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1670729;https://www.wikidata.org/wiki/Q1670729,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-05752,units/places/sant-antonino-piacenza,成立／建造时间,1000-00-00,Q1670729,src-4834de9b041ed848;src-9b600060c64d679f,2488491810;2488491810,2026-09-10;2026-09-11,https://www.wikidata.org/wiki/Q1670729;https://www.wikidata.org/wiki/Q1670729,candidate_sources_ambiguous,Wikidata P571；有参考
enr-05804,units/places/sicily,对象类型,特殊地位大区；文化地區,,,,,,no_unique_same_alignment,Wikidata P31；未列参考
enr-05805,units/places/sicily,国家／历史政治归属,意大利,,,,,,no_unique_same_alignment,Wikidata P17；有参考
enr-05806,units/places/sicily,行政位置,意大利,,,,,,no_unique_same_alignment,Wikidata P131；未列参考
enr-05807,units/places/sicily,成立／建造时间,1946-05-15,,,,,,no_unique_same_alignment,Wikidata P571；未列参考
enr-05808,units/places/spain,对象类型,主權國家；王国；地理、地域意义上的国家、地区；地中海国家；民族國家,,,,,,no_unique_same_alignment,Wikidata P31；有参考；未列参考
enr-05809,units/places/spain,国家／历史政治归属,西班牙,,,,,,no_unique_same_alignment,Wikidata P17；未列参考
enr-05810,units/places/spain,成立／建造时间,1715；1812-03-19；1931-12-09；1978-12-29；1516-03-14,,,,,,no_unique_same_alignment,Wikidata P571；未列参考
enr-05865,units/places/turin,对象类型,大城市；意大利市镇,Q495,src-9552318ba334405f;src-cdf90b01ab5c3664,2538542297;2538542297,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q495;https://www.wikidata.org/wiki/Q495,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05866,units/places/turin,国家／历史政治归属,意大利,Q495,src-9552318ba334405f;src-cdf90b01ab5c3664,2538542297;2538542297,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q495;https://www.wikidata.org/wiki/Q495,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05867,units/places/turin,行政位置,都靈廣域市,Q495,src-9552318ba334405f;src-cdf90b01ab5c3664,2538542297;2538542297,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q495;https://www.wikidata.org/wiki/Q495,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-05928,units/places/via-margutta,对象类型,街道,Q1060690,src-1316a23e8cabd19f;src-76a713744aa6b801,2086192038;2086192038,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1060690;https://www.wikidata.org/wiki/Q1060690,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-05929,units/places/via-margutta,国家／历史政治归属,意大利,Q1060690,src-1316a23e8cabd19f;src-76a713744aa6b801,2086192038;2086192038,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1060690;https://www.wikidata.org/wiki/Q1060690,candidate_sources_ambiguous,Wikidata P17；有参考
enr-05930,units/places/via-margutta,行政位置,罗马,Q1060690,src-1316a23e8cabd19f;src-76a713744aa6b801,2086192038;2086192038,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q1060690;https://www.wikidata.org/wiki/Q1060690,candidate_sources_ambiguous,Wikidata P131；未列参考
enr-06055,units/terms/bohemian-artists,对象类型,生活型態；艺术运动；職業,,,,,,no_unique_same_alignment,Wikidata P31；未列参考
enr-06103,units/terms/genius,对象类型,approbative；性格特征,,,,,,no_unique_same_alignment,Wikidata P31；未列参考
enr-06162,units/terms/platonism,对象类型,哲学立场；哲學學派,Q193589,src-2b37fd7563fbf148;src-d71ae810539ac436,2542231345;2542231345,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q193589;https://www.wikidata.org/wiki/Q193589,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-06348,units/works/bernini-david,对象类型,雕塑作品,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P31；有参考
enr-06349,units/works/bernini-david,创作者,吉安·洛伦佐·贝尼尼,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P170；有参考
enr-06350,units/works/bernini-david,材料,大理岩,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P186；有参考
enr-06351,units/works/bernini-david,所在地,鮑格才美術館,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P276；未列参考
enr-06352,units/works/bernini-david,收藏,鮑格才美術館,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P195；有参考
enr-06353,units/works/bernini-david,题材,大衛；投石器；movement；身體盔甲；豎琴,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P180；有参考；未列参考
enr-06354,units/works/bernini-david,体裁,宗教雕塑,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P136；未列参考
enr-06355,units/works/bernini-david,主题,大衛,Q766487,src-1b38d80ea599518e;src-87b8f9107a83d362,2445400234;2445400234,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q766487;https://www.wikidata.org/wiki/Q766487,candidate_sources_ambiguous,Wikidata P921；未列参考
enr-06370,units/works/bernini-thomas-baker-bust,对象类型,雕塑作品,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P31；未列参考
enr-06371,units/works/bernini-thomas-baker-bust,创作者,吉安·洛伦佐·贝尼尼,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P170；未列参考
enr-06372,units/works/bernini-thomas-baker-bust,材料,大理岩,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P186；未列参考
enr-06373,units/works/bernini-thomas-baker-bust,所在地,维多利亚和阿尔伯特博物馆,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P276；有参考
enr-06374,units/works/bernini-thomas-baker-bust,收藏,维多利亚和阿尔伯特博物馆,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P195；未列参考
enr-06375,units/works/bernini-thomas-baker-bust,题材,成年男性,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P180；未列参考
enr-06376,units/works/bernini-thomas-baker-bust,体裁,半身像,Q5002075,src-b88162c312c7c6b6;src-be5fc8fe49f910c8,2381380589;2381380589,2026-09-11;2026-09-10,https://www.wikidata.org/wiki/Q5002075;https://www.wikidata.org/wiki/Q5002075,candidate_sources_ambiguous,Wikidata P136；未列参考
enr-07261,units/works/gaulli-gesu-vaults,对象类型,畫作,,,,,,no_unique_same_alignment,Wikidata P31；未列参考
enr-07262,units/works/gaulli-gesu-vaults,创作者,喬凡尼·巴蒂斯塔·高里,,,,,,no_unique_same_alignment,Wikidata P170；有参考
enr-07263,units/works/gaulli-gesu-vaults,材料,fresco；泥灰粉刷,,,,,,no_unique_same_alignment,Wikidata P186；有参考
enr-07264,units/works/gaulli-gesu-vaults,所在地,耶稣教堂,,,,,,no_unique_same_alignment,Wikidata P276；有参考
enr-07265,units/works/gaulli-gesu-vaults,收藏,耶稣教堂,,,,,,no_unique_same_alignment,Wikidata P195；有参考
enr-07266,units/works/gaulli-gesu-vaults,体裁,宗教藝術；巴洛克繪畫,,,,,,no_unique_same_alignment,Wikidata P136；未列参考
